,date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster,pattern
255,2016-09-12,231.12,212.28,219.24,196.2,206.4,192.12,250.44,696.6,770.76,924.12,922.8,982.2,1011.48,973.68,910.92,905.88,890.4,789.36,482.76,400.44,356.76,300.24,238.8,234.24,1,low_base_high_peak
256,2016-09-13,252.96,228.6,225.96,222.24,210.12,244.2,277.32,669.0,722.4,909.36,904.92,949.2,936.48,896.76,905.76,940.32,932.4,922.92,673.2,546.36,378.0,336.48,241.08,224.76,1,low_base_high_peak
257,2016-09-14,242.4,231.12,216.96,209.04,223.92,227.88,268.44,640.08,794.4,891.72,925.68,969.0,922.32,865.44,832.68,862.92,879.72,801.0,519.84,456.24,388.44,357.24,316.56,303.12,1,low_base_high_peak
258,2016-09-15,297.96,301.2,297.48,295.2,307.68,297.96,328.44,344.64,470.04,533.28,513.84,503.76,493.68,487.8,506.28,478.8,468.96,388.08,359.28,382.32,363.96,352.68,312.96,312.96,0,low_base_low_peak
259,2016-09-16,324.0,299.4,299.04,306.84,303.12,300.24,322.8,321.6,432.72,456.48,495.96,470.28,479.88,516.84,503.52,481.08,489.96,418.2,361.68,367.68,344.88,313.32,296.64,289.68,0,low_base_low_peak
260,2016-09-17,289.56,289.8,285.96,283.8,286.8,283.44,313.08,302.4,351.84,394.44,402.96,408.36,343.8,367.56,305.76,333.96,304.32,327.36,289.56,300.72,272.04,260.04,228.96,214.8,0,low_base_low_peak
261,2016-09-18,223.92,211.44,205.56,212.52,210.48,202.44,239.64,643.68,728.4,951.6,854.64,973.8,889.8,852.12,893.4,863.4,842.4,745.92,456.0,374.16,325.92,264.48,218.28,226.32,1,low_base_high_peak
262,2016-09-19,207.96,212.04,196.32,196.08,193.56,211.8,222.84,623.52,682.8,896.88,835.56,879.12,910.8,877.56,861.84,809.4,829.2,723.48,440.4,411.12,313.68,255.84,241.56,216.0,1,low_base_high_peak
263,2016-09-20,218.64,203.64,205.8,203.04,197.04,198.6,232.92,536.4,650.76,818.04,870.6,924.12,860.52,811.32,834.24,796.8,852.72,737.16,459.24,370.32,296.4,259.32,236.04,210.0,1,low_base_high_peak
264,2016-09-21,219.6,223.92,210.12,202.2,199.32,200.64,221.28,561.96,733.56,885.24,873.36,920.04,913.68,873.24,897.0,855.24,839.52,705.84,424.68,367.68,322.68,272.16,223.56,213.84,1,low_base_high_peak
265,2016-09-22,220.68,212.04,210.24,216.96,205.2,213.96,252.12,539.16,696.96,903.48,883.68,927.6,910.68,835.68,937.8,870.72,841.68,717.48,440.28,345.6,318.36,269.28,251.76,218.88,1,low_base_high_peak
266,2016-09-23,231.12,222.96,206.76,208.2,196.32,202.68,242.76,537.72,673.8,804.12,835.32,890.4,905.88,790.56,842.28,787.32,766.32,697.68,428.52,340.32,320.4,279.12,224.28,213.96,1,low_base_high_peak
267,2016-09-24,220.2,199.08,206.04,206.4,196.8,188.28,238.68,240.84,298.68,463.8,491.76,455.04,443.88,407.04,396.12,399.0,375.72,339.12,297.12,312.0,298.08,252.72,212.64,224.4,0,low_base_low_peak
268,2016-09-25,213.72,205.92,213.84,202.56,200.76,206.16,229.08,247.08,339.36,326.76,370.56,325.68,348.12,343.44,327.0,329.52,325.56,306.48,275.4,270.12,277.08,240.36,224.88,242.04,0,low_base_low_peak
269,2016-09-26,226.2,209.64,202.2,202.08,208.44,217.44,240.84,614.04,769.56,883.08,862.2,996.48,1010.88,954.96,951.72,958.44,948.6,841.68,482.64,377.4,405.6,300.24,252.6,240.6,1,low_base_high_peak
270,2016-09-27,248.64,238.08,236.76,219.48,222.6,234.96,277.2,735.12,818.16,953.76,964.08,1048.2,1008.24,1004.28,1048.08,993.48,991.44,886.2,512.64,389.04,368.76,308.04,251.04,225.24,1,low_base_high_peak
271,2016-09-28,223.92,229.32,223.08,215.28,221.52,208.8,249.72,689.04,826.2,936.36,947.88,960.36,947.4,897.48,949.32,891.84,894.24,778.44,486.96,395.64,334.8,305.76,236.4,222.36,1,low_base_high_peak
272,2016-09-29,221.64,205.2,210.84,207.12,205.2,212.76,244.92,596.76,722.16,861.6,869.52,923.4,922.92,797.4,831.72,816.48,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,1,low_base_high_peak
273,2016-10-05,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,346.56,363.24,353.64,365.04,370.08,263.28,263.64,246.24,238.68,217.56,195.96,202.08,0,low_base_low_peak
274,2016-10-06,195.72,178.32,184.92,172.32,178.8,188.4,209.76,208.08,314.52,376.2,380.88,352.32,358.92,347.76,382.68,347.64,358.32,258.12,268.92,238.92,226.92,212.04,183.12,190.8,0,low_base_low_peak
275,2016-10-07,191.64,184.8,185.28,177.96,173.04,190.08,224.52,202.2,365.4,436.44,401.52,382.92,386.4,389.28,419.28,441.24,370.68,313.56,285.36,267.48,255.36,225.84,199.2,198.12,0,low_base_low_peak
276,2016-10-08,207.6,189.96,188.16,180.24,186.0,178.92,219.36,512.88,673.44,807.48,789.48,961.08,873.96,807.48,835.32,809.88,802.8,718.56,475.2,354.96,328.92,280.2,249.0,221.4,1,low_base_high_peak
277,2016-10-09,228.36,223.32,211.2,220.32,215.52,211.44,232.44,435.24,640.92,863.76,771.36,881.04,848.88,766.44,808.68,770.4,793.8,684.36,450.36,343.68,295.08,262.92,230.4,210.6,1,low_base_high_peak
278,2016-10-10,198.36,191.4,182.04,196.68,187.08,186.12,248.64,477.84,630.0,772.08,808.32,900.6,813.48,854.28,829.92,774.72,811.44,667.8,474.36,334.92,278.76,251.52,216.12,199.68,1,low_base_high_peak
279,2016-10-11,205.2,197.76,197.28,186.6,186.12,190.92,235.32,458.4,675.36,771.48,810.24,918.36,877.44,810.84,846.96,840.0,799.56,700.2,432.24,309.12,283.44,269.16,225.96,202.56,1,low_base_high_peak
280,2016-10-12,213.84,207.12,189.36,203.16,200.88,195.96,235.44,441.24,781.8,877.08,835.32,928.08,886.2,849.36,919.44,884.52,889.08,681.0,455.64,313.32,282.12,263.28,202.08,186.96,1,low_base_high_peak
281,2016-10-13,191.88,185.88,190.2,178.92,185.4,181.92,233.64,422.76,696.96,854.52,821.16,929.04,902.16,871.44,927.12,891.24,887.16,724.8,462.36,357.36,296.52,242.88,212.64,190.44,1,low_base_high_peak
282,2016-10-14,195.48,185.64,190.2,178.8,179.16,177.84,211.8,413.4,694.68,863.4,859.08,954.6,907.92,844.8,907.92,899.4,871.2,821.4,461.64,384.6,337.08,247.5,207.6,201.72,1,low_base_high_peak
283,2016-10-15,193.8,185.28,175.44,181.32,196.2,194.4,237.24,408.6,517.44,555.36,543.84,534.24,534.84,499.32,359.4,335.52,351.24,309.6,300.24,276.36,255.72,237.12,204.6,204.96,0,low_base_low_peak
284,2016-10-16,206.76,199.32,199.2,201.6,187.56,179.28,212.76,218.16,309.84,368.76,389.04,370.56,372.84,368.52,328.56,312.24,312.72,269.4,264.96,271.2,261.72,229.92,203.64,190.32,0,low_base_low_peak
285,2016-10-17,199.08,197.16,187.92,180.6,190.2,183.96,228.84,439.44,714.72,816.48,866.16,986.04,941.4,930.0,841.44,797.52,828.24,713.76,506.52,355.2,315.12,260.76,212.88,194.64,1,low_base_high_peak
286,2016-10-18,205.92,198.48,194.04,186.84,189.72,187.56,234.72,485.76,696.24,885.0,810.36,901.68,861.72,849.24,886.08,858.96,830.76,731.88,478.8,334.44,296.52,257.88,214.08,193.32,1,low_base_high_peak
287,2016-10-19,200.88,188.04,190.92,195.36,183.12,188.04,220.92,463.92,703.68,882.96,899.88,959.52,927.0,869.4,881.28,870.72,888.84,763.44,585.84,477.24,435.84,306.12,261.6,205.56,1,low_base_high_peak
288,2016-10-20,210.96,193.08,192.72,199.8,197.76,197.64,235.32,449.28,737.64,845.88,863.04,934.44,917.16,867.6,888.96,943.8,864.72,785.28,592.32,462.48,449.16,288.24,226.32,195.0,1,low_base_high_peak
289,2016-10-21,201.6,207.6,208.56,196.56,199.08,202.8,233.16,417.48,718.68,854.88,810.96,940.8,884.28,805.8,896.28,914.64,903.72,834.84,422.76,297.6,278.52,267.36,201.24,187.32,1,low_base_high_peak
290,2016-10-22,190.8,186.72,187.68,180.48,180.6,189.48,231.72,207.36,318.0,421.56,397.68,400.92,403.44,396.84,422.52,409.08,445.32,406.08,316.08,254.76,231.48,212.4,191.76,189.36,0,low_base_low_peak
291,2016-10-23,207.6,202.2,190.8,184.68,174.0,188.52,218.04,198.12,259.44,276.6,266.88,281.04,272.4,274.2,298.56,305.52,279.6,288.36,287.64,233.28,245.52,212.4,199.8,196.44,0,low_base_low_peak
292,2016-10-24,189.48,193.8,186.84,177.12,201.48,189.36,233.64,443.88,666.84,858.72,875.16,918.12,845.88,819.96,873.72,962.52,834.48,710.28,466.2,301.8,299.16,254.64,220.44,208.56,1,low_base_high_peak
293,2016-10-25,198.12,194.28,188.4,198.6,203.88,189.96,229.2,474.12,675.24,858.36,828.0,865.56,843.24,829.2,873.72,828.6,763.56,698.52,457.56,324.96,343.8,270.72,221.04,199.44,1,low_base_high_peak
294,2016-10-26,210.84,184.2,179.28,186.12,180.48,183.6,235.08,424.8,695.64,814.2,796.32,906.0,941.52,880.68,863.88,883.2,914.16,760.32,449.28,310.44,280.08,258.48,223.32,228.6,1,low_base_high_peak
295,2016-10-27,198.48,185.16,199.8,200.04,191.64,193.8,228.96,454.44,677.16,860.88,843.84,976.56,963.72,921.36,932.28,915.96,892.92,766.56,497.64,385.32,322.2,319.68,231.36,217.44,1,low_base_high_peak
296,2016-10-28,220.92,221.52,198.84,197.16,207.0,209.76,230.88,468.0,704.16,887.88,896.88,855.96,939.48,820.8,919.44,837.84,799.08,716.4,474.12,345.48,272.04,245.6,209.88,195.84,1,low_base_high_peak
297,2016-10-29,207.27,186.48,186.36,180.0,187.92,190.92,223.92,218.04,294.0,327.0,292.08,310.44,318.24,294.0,298.32,308.64,289.44,294.6,272.16,230.04,252.48,208.08,180.96,188.76,0,low_base_low_peak
298,2016-10-30,206.52,178.56,172.92,183.24,175.32,179.76,205.56,206.76,223.92,269.04,254.64,263.16,241.92,252.24,271.8,265.44,273.72,281.04,276.36,253.08,248.16,225.96,206.04,204.84,0,low_base_low_peak
299,2016-10-31,212.76,196.8,211.44,193.08,201.0,193.32,220.08,500.4,689.88,846.96,884.52,899.28,883.56,769.92,833.4,824.16,806.28,756.6,576.6,429.12,321.84,268.56,205.92,181.32,1,low_base_high_peak
300,2016-11-01,199.32,181.68,181.2,173.76,176.88,171.6,224.16,487.56,660.72,800.04,792.72,854.28,939.0,819.84,788.04,852.96,793.68,750.72,494.04,382.44,307.68,260.16,221.04,194.88,1,low_base_high_peak
301,2016-11-02,196.56,189.6,190.08,188.76,182.28,190.32,219.6,479.64,669.6,833.16,841.68,804.96,923.52,871.2,861.6,847.2,826.56,798.96,594.96,390.84,341.88,284.64,240.84,209.88,1,low_base_high_peak
302,2016-11-03,205.2,199.08,223.08,203.76,196.56,189.0,235.2,489.12,657.96,785.28,867.96,859.32,893.04,963.24,889.08,927.96,906.96,867.0,493.2,367.32,333.24,261.36,238.2,213.12,1,low_base_high_peak
303,2016-11-04,216.0,209.28,202.32,205.92,205.2,204.24,240.6,498.84,703.32,836.88,840.0,955.92,898.44,938.88,939.84,961.56,958.32,880.8,567.24,458.64,365.04,296.88,215.88,216.12,1,low_base_high_peak
304,2016-11-05,199.32,183.12,190.08,199.32,189.48,188.4,217.08,212.88,304.44,359.64,435.6,480.0,481.8,456.84,444.84,440.64,461.28,318.0,293.4,249.24,249.36,235.32,210.24,198.0,0,low_base_low_peak
305,2016-11-06,202.8,196.92,193.2,187.92,195.6,183.72,229.2,213.0,269.76,280.2,279.84,303.0,296.52,347.4,280.44,278.88,277.32,300.72,270.36,256.56,238.2,229.2,202.8,191.28,0,low_base_low_peak
306,2016-11-07,199.56,195.24,186.12,184.2,193.32,186.12,226.08,593.16,747.36,966.24,907.44,1047.96,1028.04,952.44,1049.04,959.04,955.32,987.36,495.96,355.56,309.12,243.36,211.92,204.96,1,low_base_high_peak
307,2016-11-08,194.76,180.24,177.96,171.36,179.16,176.28,207.96,545.76,774.12,897.12,847.32,952.92,944.16,865.08,845.28,859.2,853.68,805.32,596.88,462.0,320.52,264.84,212.64,197.52,1,low_base_high_peak
308,2016-11-09,194.88,182.04,184.32,195.72,179.52,187.32,224.64,508.08,675.6,847.08,850.2,889.8,916.56,843.96,880.2,817.2,807.84,810.84,472.32,332.76,282.48,235.92,202.44,204.24,1,low_base_high_peak
309,2016-11-10,182.76,179.64,172.56,173.76,175.08,171.84,210.84,483.72,702.0,920.88,856.08,972.36,929.76,918.0,938.52,875.04,861.48,868.92,609.12,437.76,341.76,270.84,245.52,222.0,1,low_base_high_peak
310,2016-11-11,200.04,189.96,223.32,185.16,179.64,186.24,218.76,486.84,674.76,873.6,872.28,946.92,927.0,916.44,994.44,900.48,864.48,860.52,472.2,345.12,291.6,236.4,202.68,203.28,1,low_base_high_peak
311,2016-11-12,186.72,174.48,178.44,180.12,172.44,174.84,212.76,213.48,287.28,391.8,402.96,397.68,378.36,344.28,338.28,330.36,292.68,299.4,255.96,234.36,234.72,215.76,195.72,189.48,0,low_base_low_peak
312,2016-11-13,189.36,183.84,176.52,177.48,185.76,194.64,192.12,191.16,219.24,258.36,244.8,252.36,264.48,251.04,249.72,266.64,253.92,255.72,231.0,242.52,232.8,216.6,191.4,185.4,0,low_base_low_peak
313,2016-11-14,191.64,174.48,170.52,175.44,167.76,170.28,211.56,475.92,718.44,918.12,910.8,950.4,964.8,898.68,914.16,904.8,866.4,829.32,464.52,343.92,291.36,258.72,234.96,232.56,1,low_base_high_peak
314,2016-11-15,220.8,203.04,203.64,203.64,212.16,198.96,247.56,519.72,687.72,822.12,935.88,926.28,962.64,900.24,924.84,887.16,876.12,874.44,503.4,351.24,294.84,270.24,228.0,211.32,1,low_base_high_peak
315,2016-11-16,199.56,183.84,199.8,193.8,193.2,197.88,235.08,530.88,670.44,842.28,965.04,951.36,963.6,922.32,869.88,855.36,912.6,859.68,513.12,355.68,327.72,293.64,235.56,215.4,1,low_base_high_peak
316,2016-11-17,224.28,210.12,195.12,207.48,204.96,196.2,246.36,528.72,660.24,855.48,852.24,947.88,937.32,791.64,811.32,856.68,821.64,837.0,490.68,349.8,300.96,269.04,216.36,194.76,1,low_base_high_peak
317,2016-11-18,197.04,192.96,189.6,187.68,181.08,179.28,224.28,532.92,682.92,835.68,915.6,953.28,967.32,886.92,948.24,907.56,890.16,899.76,514.68,378.36,319.44,280.2,228.84,218.88,1,low_base_high_peak
318,2016-11-19,210.36,209.88,213.96,208.32,219.96,212.76,266.4,232.44,305.04,357.0,357.24,390.48,374.28,341.28,376.2,426.12,345.12,365.28,355.44,300.84,268.08,249.96,242.88,212.64,0,low_base_low_peak
319,2016-11-20,213.0,204.72,213.12,205.56,203.16,198.0,231.0,231.96,294.96,282.6,293.64,315.24,316.2,306.72,324.0,346.56,308.64,303.12,288.24,254.52,251.52,234.12,202.32,200.28,0,low_base_low_peak
320,2016-11-21,190.56,192.36,195.48,197.64,196.32,196.56,226.56,568.08,798.24,957.72,1002.0,1088.04,1060.32,995.52,996.6,972.6,899.52,901.8,521.28,377.4,348.0,306.72,239.64,226.32,1,low_base_high_peak
321,2016-11-22,238.56,215.88,216.6,221.4,213.12,216.48,243.48,704.4,918.24,1084.2,1088.88,1128.12,1133.28,1158.6,1097.16,1036.08,1018.08,1071.48,563.04,472.56,398.52,292.68,236.88,215.16,1,low_base_high_peak
322,2016-11-23,212.04,199.32,206.76,204.36,205.44,198.6,241.32,797.88,977.88,1129.8,1186.56,1299.24,1237.92,1143.0,1157.4,1114.68,1107.96,1122.48,527.52,426.24,402.6,309.12,260.16,239.52,1,low_base_high_peak
323,2016-11-24,244.44,225.84,221.88,224.4,219.36,221.16,267.12,827.28,1073.88,1266.24,1207.44,1241.28,1253.52,1147.08,1146.72,1075.92,1085.4,1112.88,637.32,451.56,412.68,318.24,269.4,249.6,1,low_base_high_peak
324,2016-11-25,260.76,252.72,230.76,238.8,238.68,233.88,264.12,935.16,1114.8,1223.04,1203.12,1298.76,1274.88,1192.8,1144.44,1116.48,1131.48,1033.8,540.6,426.24,343.56,287.2,241.08,221.16,1,low_base_high_peak
325,2016-11-26,225.84,215.76,215.88,211.68,213.48,220.08,249.12,242.4,377.28,386.16,420.0,460.32,457.68,478.56,440.04,440.52,421.8,369.84,333.6,319.92,279.24,262.44,231.36,238.68,0,low_base_low_peak
326,2016-11-27,233.76,227.04,230.52,226.2,225.6,221.88,255.0,247.56,293.64,310.32,395.52,337.2,335.28,390.12,385.56,343.32,333.0,322.92,341.28,266.52,292.92,266.28,216.96,211.44,0,low_base_low_peak
327,2016-11-28,219.48,204.6,210.6,210.0,210.48,211.32,242.16,886.44,1125.48,1333.44,1252.44,1300.44,1224.36,1180.44,1172.04,1116.84,1088.28,1070.52,521.16,424.44,383.28,301.32,257.88,252.6,1,low_base_high_peak
328,2016-11-29,252.84,228.12,229.44,227.4,218.76,224.28,261.48,895.8,1100.16,1262.04,1306.56,1256.64,1228.32,1185.6,1176.48,1082.64,1066.44,1118.4,681.48,517.2,427.56,327.24,269.64,238.44,1,low_base_high_peak
329,2016-11-30,233.4,212.16,205.32,215.88,213.84,213.48,244.32,853.2,1065.36,1189.56,1194.48,1188.84,1168.44,1100.4,1043.28,1022.4,1020.36,1018.92,573.12,427.68,374.4,310.32,263.4,242.4,1,low_base_high_peak
330,2016-12-01,248.4,227.16,228.84,227.04,222.12,223.68,293.04,877.92,1066.2,1223.28,1150.56,1146.24,1122.48,1053.0,1015.68,1001.4,1024.92,1098.48,561.96,438.6,375.96,339.6,256.8,240.72,1,low_base_high_peak
331,2016-12-02,236.76,223.32,214.68,229.08,219.72,213.48,254.76,863.76,1164.48,1247.16,1163.76,1194.36,1069.92,1087.8,1055.16,971.28,939.6,987.6,616.2,400.32,369.0,278.64,213.48,203.76,1,low_base_high_peak
332,2016-12-03,207.96,199.68,194.88,198.24,196.08,190.56,228.36,216.0,380.4,413.04,398.28,425.4,462.0,396.6,379.32,358.8,362.28,332.04,334.56,267.36,256.2,222.12,223.2,195.96,0,low_base_low_peak
333,2016-12-04,191.4,191.52,198.12,197.88,186.96,189.72,219.0,202.2,253.32,237.12,280.2,274.08,280.8,257.52,255.24,279.72,295.44,360.6,285.12,263.28,242.76,259.44,194.88,195.24,0,low_base_low_peak
334,2016-12-05,199.8,186.72,181.56,186.84,189.24,180.96,223.44,816.24,963.6,1172.88,1073.76,1074.48,1113.12,959.76,948.0,981.6,968.52,1016.04,547.92,355.8,340.32,267.6,229.92,190.56,1,low_base_high_peak
335,2016-12-06,183.36,190.32,190.92,189.24,190.08,183.12,234.48,727.68,965.04,1128.36,1063.44,1108.08,1047.36,960.0,915.48,979.8,1009.56,995.64,587.16,398.4,329.28,293.04,214.8,198.12,1,low_base_high_peak
336,2016-12-07,193.56,191.16,187.56,193.56,185.52,188.04,227.52,804.6,1054.56,1163.88,1121.88,1138.32,1050.72,965.52,934.44,993.96,985.44,1013.64,537.24,408.12,412.92,284.88,237.24,212.76,1,low_base_high_peak
337,2016-12-08,210.6,199.8,192.0,189.72,183.72,184.2,239.88,780.12,1047.24,1174.8,1137.72,1074.6,1124.16,964.68,1030.56,923.04,969.96,964.56,501.48,402.36,316.56,290.76,217.92,203.16,1,low_base_high_peak
338,2016-12-09,208.68,184.8,188.4,191.52,186.6,195.96,258.96,769.08,967.68,1071.96,1184.64,1145.4,1064.28,992.64,963.72,942.48,948.96,950.52,586.44,354.24,349.2,282.2,253.08,205.68,1,low_base_high_peak
339,2016-12-10,207.24,204.0,193.32,195.12,186.84,201.96,233.64,234.24,347.16,375.84,444.0,475.56,469.44,433.92,379.44,450.84,398.52,364.2,378.0,285.36,302.28,277.08,201.6,203.04,0,low_base_low_peak
340,2016-12-11,211.56,189.36,195.36,198.96,195.24,202.8,230.4,209.28,258.6,302.16,334.92,325.2,302.16,299.52,290.4,276.96,343.08,297.72,287.16,248.88,250.44,238.2,196.92,201.0,0,low_base_low_peak
341,2016-12-12,223.08,196.08,191.04,190.56,197.4,198.0,236.64,764.28,938.52,1186.92,1085.52,1109.64,1062.36,988.56,952.8,927.36,990.24,981.6,547.56,415.32,342.0,341.88,239.88,211.2,1,low_base_high_peak
342,2016-12-13,218.4,202.8,195.84,197.88,187.32,191.52,235.2,768.72,940.68,1149.12,1112.52,1193.76,1151.76,1001.16,983.04,1059.96,1050.6,994.68,590.4,428.88,391.92,278.76,223.2,210.0,1,low_base_high_peak
343,2016-12-14,209.52,199.08,201.12,205.68,197.28,204.24,255.6,747.0,932.16,1144.68,1148.76,1139.88,1131.48,1039.2,1070.28,1070.76,1096.68,1008.48,610.92,425.88,376.44,302.64,250.44,253.56,1,low_base_high_peak
344,2016-12-15,232.8,219.6,215.28,213.12,213.96,214.56,262.8,776.04,1002.72,1209.72,1215.24,1271.28,1240.2,1147.2,1071.0,1050.0,1137.0,1096.8,606.6,401.4,355.2,298.2,245.4,217.2,1,low_base_high_peak
345,2016-12-16,219.6,216.84,212.52,209.04,214.2,208.68,248.52,790.92,1040.4,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1216.32,1,low_base_high_peak
346,2016-12-18,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,370.2,375.6,352.8,321.6,342.0,334.2,253.2,206.4,199.2,0,low_base_low_peak
347,2016-12-19,196.8,196.32,203.76,203.88,200.88,211.56,241.2,780.6,1001.4,1236.6,1128.6,1197.36,1128.48,1044.3,1036.56,958.14,978.48,998.16,692.88,410.88,369.12,293.52,239.64,208.92,1,low_base_high_peak
348,2016-12-20,220.68,202.92,216.0,210.36,205.56,203.88,246.96,793.56,981.96,1132.44,1098.6,1164.0,1154.88,1063.08,987.72,1004.88,1029.72,940.56,500.28,390.24,346.92,274.8,226.56,212.04,1,low_base_high_peak
349,2016-12-21,209.88,203.4,207.0,208.56,193.2,196.68,244.08,728.88,916.32,1107.72,1106.64,1119.48,1142.04,1109.88,1048.08,1029.48,989.88,936.6,632.64,476.16,418.56,294.6,246.72,248.28,1,low_base_high_peak
350,2016-12-22,244.8,225.36,226.8,232.44,225.48,224.76,273.84,804.48,1030.8,1235.64,1115.04,1274.64,1182.6,1126.44,1103.76,1085.16,1079.04,1008.24,525.96,439.92,379.68,310.08,237.6,214.32,1,low_base_high_peak
351,2016-12-23,219.84,208.08,207.84,199.08,200.76,201.96,240.84,847.8,995.76,1157.64,1155.36,1116.72,1178.4,1006.8,960.6,960.6,890.4,971.4,575.4,441.0,394.8,301.5,219.12,201.48,1,low_base_high_peak
352,2016-12-24,200.28,191.64,201.24,197.4,192.6,207.6,231.72,238.68,367.44,438.72,429.72,493.32,432.6,460.68,431.52,391.56,395.16,346.56,366.36,302.88,301.32,256.08,204.24,198.84,0,low_base_low_peak
353,2016-12-25,196.56,184.56,189.6,188.04,186.96,183.48,230.64,246.0,250.08,269.64,335.88,357.84,347.04,367.8,387.24,309.96,336.0,344.16,357.6,332.88,334.8,242.4,216.96,196.92,0,low_base_low_peak
354,2016-12-26,225.96,196.56,201.48,188.16,194.76,190.68,240.36,850.08,1037.52,1243.2,1228.44,1236.6,1182.6,1179.72,1124.76,1157.88,1137.36,1140.48,505.56,465.0,399.6,300.36,225.24,212.28,1,low_base_high_peak
355,2016-12-27,201.12,204.84,197.4,209.76,201.24,216.84,258.24,854.16,1069.92,1298.04,1222.8,1313.04,1264.68,1071.24,1103.64,1073.76,1133.64,1078.8,520.08,436.32,394.68,311.16,236.16,212.04,1,low_base_high_peak
356,2016-12-28,212.04,205.44,200.64,197.52,205.68,209.04,244.56,901.2,1080.12,1224.12,1237.32,1303.56,1189.2,1103.04,1067.64,1066.2,1122.48,1049.88,586.8,434.52,380.52,330.0,288.24,275.64,1,low_base_high_peak
357,2016-12-29,232.08,212.64,203.88,202.68,201.36,210.0,244.44,851.64,1070.28,1254.84,1302.24,1235.16,1195.68,1108.2,1080.84,1053.36,998.04,1035.72,657.48,443.28,441.84,342.84,317.76,259.56,1,low_base_high_peak
358,2016-12-30,227.88,224.88,211.56,222.24,216.84,211.2,270.6,860.16,1075.56,1209.48,1236.96,1269.48,1171.08,1054.08,1158.48,988.44,1009.92,1036.8,534.36,418.44,373.68,302.7,237.0,225.72,1,low_base_high_peak
359,2016-12-31,228.0,206.28,203.64,206.52,211.68,207.0,244.92,238.68,324.84,422.28,442.56,455.4,437.28,446.64,413.88,437.16,372.84,416.64,361.2,336.24,342.84,256.68,210.24,208.32,0,low_base_low_peak
360,2017-01-01,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,214.68,0,low_base_low_peak
