date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster
2019-01-01,204.72,207.0,204.48,208.8,203.04,207.36,231.6,220.08,332.88,300.84,366.12,318.72,342.48,332.88,363.24,348.0,359.16,335.52,379.8,357.84,314.4,347.76,207.72,206.04,0
2019-01-02,203.76,206.4,191.64,199.2,199.2,202.2,812.16,897.84,1088.76,1312.08,1353.0,1396.92,1365.6,1287.0,1301.64,1166.76,1205.64,1208.88,641.04,510.6,423.48,349.08,233.28,228.48,1
2019-01-03,225.36,219.96,224.28,210.84,217.2,213.96,844.56,927.0,1129.68,1317.72,1331.52,1364.88,1330.28,1317.6,1225.32,1183.2,1158.72,1173.72,602.4,485.88,447.84,376.44,257.52,219.0,1
2019-01-04,223.08,220.56,229.44,218.76,219.6,222.6,815.4,912.72,1109.28,1234.32,1250.4,1301.4,1356.12,1160.64,1179.12,1089.48,1073.16,1087.68,653.4,483.96,420.12,344.16,240.24,269.16,1
2019-01-05,209.52,212.76,241.8,212.28,207.96,204.12,236.76,250.2,360.12,399.84,476.04,469.56,482.76,486.24,465.84,512.64,494.52,466.44,543.36,402.6,387.36,385.8,257.4,222.48,0
2019-01-06,216.24,219.36,226.68,215.64,219.0,228.48,237.96,239.4,288.24,328.68,388.08,365.16,363.36,360.48,410.52,361.32,344.76,339.72,415.92,350.52,327.36,331.44,224.76,226.68,0
2019-01-07,219.36,223.68,220.56,223.44,223.08,255.84,825.36,932.04,1120.44,1242.48,1314.72,1404.6,1347.72,1260.12,1288.08,1194.6,1155.96,1129.68,639.6,462.12,430.44,353.52,238.56,234.12,1
2019-01-08,223.56,228.72,217.44,226.8,219.24,216.84,853.8,949.44,1115.52,1306.32,1356.36,1478.04,1377.6,1225.56,1244.28,1225.56,1128.48,1117.92,725.76,595.56,533.88,450.48,237.48,220.44,1
2019-01-09,221.52,209.88,213.6,220.8,211.32,221.28,854.28,946.2,1110.36,1225.08,1279.08,1260.6,1359.72,1212.48,1200.6,1135.2,1143.6,1071.36,579.24,431.28,381.72,291.84,226.88,213.48,1
2019-01-10,214.92,207.72,212.16,202.92,212.88,204.6,839.76,938.76,1115.28,1306.92,1267.92,1270.8,1309.68,1104.6,1227.84,1186.68,1086.72,1091.28,509.88,441.36,403.08,317.52,238.08,213.12,1
2019-01-11,210.84,206.4,201.0,201.48,202.08,195.36,868.32,919.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1042.56,1
2019-01-14,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1164.6,1139.28,1139.64,616.44,480.36,368.52,291.6,232.56,216.36,1
2019-01-15,210.24,205.92,204.32,201.36,202.8,209.76,830.52,927.0,1131.48,1304.52,1292.4,1318.44,1302.24,1065.24,1164.6,1090.68,1035.24,1020.0,606.0,380.64,359.64,331.32,225.96,221.76,1
2019-01-16,213.6,220.44,210.84,215.64,210.72,209.52,234.72,939.36,1128.0,1294.56,1237.68,1238.88,1275.96,1108.2,1129.8,1073.28,1109.52,1053.6,545.64,408.6,347.52,325.68,240.0,230.28,1
2019-01-17,231.12,219.84,212.52,222.6,215.52,217.32,814.2,951.36,1133.76,1345.2,1174.2,1220.04,1123.68,972.24,1027.92,1090.44,1107.0,1160.52,716.76,536.52,489.96,440.76,265.44,257.28,1
2019-01-18,253.56,255.36,257.76,260.76,248.88,256.56,867.84,975.72,1154.88,1233.72,1123.68,1233.12,1142.16,1062.48,1054.68,1049.76,1047.96,1055.28,513.96,372.72,372.48,321.0,269.64,231.96,1
2019-01-19,235.56,207.48,211.32,216.72,210.36,208.44,231.6,276.48,347.16,411.48,435.84,426.0,434.52,425.76,481.08,423.72,417.0,381.12,379.2,336.96,330.96,278.52,234.12,236.76,0
2019-01-20,239.76,237.0,229.32,234.84,230.16,233.88,253.2,241.5,335.88,348.0,422.4,387.96,421.68,382.08,394.08,389.28,388.08,405.96,381.48,371.28,339.24,332.64,249.96,232.68,0
2019-01-21,228.84,226.44,229.8,229.8,226.32,224.4,840.36,950.16,1137.84,1384.68,1395.72,1332.12,1307.52,1134.84,1233.96,1262.04,1153.8,1100.64,559.08,434.64,343.44,320.88,271.92,235.32,1
2019-01-22,232.68,227.52,221.88,217.08,214.68,219.0,808.8,944.16,1159.44,1313.76,1324.8,1244.28,1221.12,1159.68,1161.96,1099.92,1148.64,1092.84,765.96,560.52,522.0,483.96,268.92,271.2,1
2019-01-23,250.32,253.56,245.04,247.68,253.92,251.16,272.88,978.0,1135.32,1270.08,1254.48,1128.36,1129.92,1006.8,1026.12,1034.04,919.32,960.96,521.76,363.48,338.88,312.6,223.8,221.4,1
2019-01-24,213.6,217.2,215.88,223.08,212.76,215.52,759.6,972.6,1133.76,1343.52,1238.04,1187.16,1159.68,1056.0,1079.64,1084.68,1078.32,1007.88,550.2,404.28,356.16,363.6,259.32,233.04,1
2019-01-25,201.24,214.68,209.4,205.56,209.52,196.68,261.48,858.24,1145.28,1176.6,1212.72,1237.8,1217.88,1019.04,1001.28,1057.92,1027.44,993.72,603.12,407.52,356.28,323.4,247.92,254.88,1
2019-01-26,239.16,234.12,234.36,238.8,236.52,253.8,294.24,272.04,361.56,432.36,470.28,515.64,464.76,437.52,446.76,459.0,401.88,399.24,417.48,382.44,347.64,305.28,265.8,240.72,0
2019-01-27,261.36,244.56,245.28,242.88,240.36,249.96,254.76,255.72,323.76,335.04,387.96,445.56,382.44,417.36,412.08,367.2,387.12,351.24,350.76,350.04,298.32,270.72,266.28,238.08,0
2019-01-28,230.76,224.52,231.0,256.08,234.36,238.8,837.0,899.04,1088.16,1377.48,1307.04,1287.0,1334.64,1245.36,1220.88,1128.84,1162.2,1079.4,570.12,410.64,333.48,292.08,241.56,232.2,1
2019-01-29,219.24,222.12,213.96,217.2,218.16,217.08,263.04,942.36,1088.88,1273.32,1270.68,1275.84,1228.56,1101.48,1160.76,1110.0,1080.96,973.8,546.84,400.2,348.36,285.0,283.92,259.8,1
2019-01-30,216.36,210.0,217.68,213.12,207.12,217.2,235.08,901.08,1104.36,1303.92,1286.4,1247.16,1213.32,1154.28,1058.16,962.4,953.64,869.88,494.76,348.36,327.12,349.08,240.96,236.28,1
2019-01-31,233.4,238.8,215.64,221.4,244.8,240.48,263.04,914.52,1117.92,1241.4,1207.92,1281.0,1190.88,1112.88,1189.44,1105.68,1153.32,1040.52,539.64,376.08,352.2,264.12,229.08,223.92,1
2019-02-01,226.56,213.48,212.04,213.48,213.6,210.48,249.6,912.48,1094.4,1212.96,1201.2,1209.24,1106.28,992.76,1027.08,1037.76,982.32,942.36,537.24,464.64,389.28,340.32,327.12,241.92,1
2019-02-02,225.96,234.24,214.2,209.52,207.48,216.36,235.8,900.72,1044.0,1129.2,989.88,1008.84,1007.04,852.6,843.48,847.68,765.36,810.36,379.56,254.28,248.04,240.96,201.96,212.88,1
2019-02-03,205.44,197.4,193.32,196.32,208.56,195.24,216.36,848.4,1018.08,1002.24,911.64,951.96,919.32,856.08,860.4,806.64,725.64,743.88,255.12,208.08,242.28,207.24,183.0,173.16,1
2019-02-04,184.08,183.6,182.76,174.24,181.08,179.04,212.64,194.28,229.68,226.2,227.28,226.8,236.04,219.84,234.36,244.32,219.84,212.88,219.6,220.92,210.84,212.28,181.8,183.84,0
2019-02-05,195.6,181.92,180.0,179.28,178.44,181.32,195.6,201.96,213.6,222.36,224.76,217.56,221.28,220.92,213.84,227.64,242.04,199.92,216.72,217.92,208.56,209.52,195.72,185.16,0
2019-02-06,184.8,184.2,187.08,177.12,185.4,189.36,208.44,191.04,223.44,222.36,222.6,232.2,250.56,247.2,220.2,231.96,237.72,221.04,240.72,242.76,215.4,219.12,196.32,186.48,0
2019-02-07,200.16,192.12,190.68,189.84,178.92,180.36,200.76,210.96,222.36,221.76,241.8,228.0,233.4,230.88,256.08,221.88,219.6,208.32,227.64,225.72,207.84,210.12,187.44,182.88,0
2019-02-08,179.4,172.32,178.44,180.24,190.68,193.44,212.04,196.56,264.12,256.68,243.6,268.08,261.84,291.36,262.92,257.16,248.52,243.48,259.32,223.44,221.64,219.84,186.24,186.48,0
2019-02-09,178.08,184.8,188.64,189.6,185.16,185.52,202.32,203.28,244.8,244.92,249.12,248.04,253.56,261.24,263.4,242.04,243.48,229.56,246.6,226.68,212.76,217.32,188.88,187.68,0
2019-02-10,190.56,186.72,194.04,184.44,186.48,178.44,204.36,222.96,285.36,312.72,268.68,601.32,578.64,628.56,623.16,575.4,487.8,250.8,274.68,250.56,250.92,243.96,204.0,210.48,0
2019-02-11,202.32,201.24,196.44,198.0,191.04,202.56,859.2,949.08,1125.48,1287.0,1240.92,1269.96,1256.4,1139.28,1142.4,1112.88,1088.28,1161.48,423.0,290.4,284.4,244.8,199.32,227.28,1
2019-02-12,221.76,203.16,193.56,186.48,190.08,199.92,229.44,952.32,1127.52,1247.64,1220.04,1282.2,1358.64,1225.8,1129.32,1055.64,1091.52,1060.32,465.24,326.52,306.24,246.96,197.64,199.08,1
2019-02-13,192.84,196.56,193.44,202.56,190.68,192.12,234.24,933.6,1095.12,1306.8,1323.84,1328.76,1239.12,1149.72,1176.96,1124.52,1079.52,1059.72,552.36,363.0,338.76,287.52,230.04,217.2,1
2019-02-14,209.76,204.6,207.24,203.16,209.16,213.96,230.76,964.8,1097.52,1310.76,1324.68,1263.72,1303.44,1142.52,1106.04,1080.72,1061.04,1086.24,604.32,395.52,444.84,319.92,207.84,196.08,1
2019-02-15,193.32,198.36,201.0,198.48,205.2,199.68,219.12,961.08,1103.4,1286.88,1229.4,1285.68,1237.56,1161.6,1116.48,1045.44,1065.0,988.44,528.96,383.4,328.32,265.92,216.0,209.04,1
2019-02-16,207.36,208.8,202.32,210.72,202.32,201.48,224.88,247.8,279.84,284.76,365.16,384.12,370.08,361.2,328.2,346.68,368.4,370.2,361.2,311.28,302.52,253.92,228.48,210.12,0
2019-02-17,214.08,206.28,209.88,203.64,207.6,206.64,238.2,219.84,274.8,303.12,368.28,320.4,369.6,359.88,347.76,329.64,344.28,369.48,358.44,327.48,302.04,252.36,212.04,212.64,0
2019-02-18,201.12,205.08,207.72,217.2,207.84,206.16,872.16,938.16,1163.16,1383.12,1376.76,1456.44,1427.4,1287.36,1312.08,1244.52,1161.48,1161.6,646.56,417.96,345.42,259.2,220.2,219.96,1
2019-02-19,203.04,210.36,212.64,208.92,203.16,229.92,230.76,956.16,1171.56,1403.88,1390.56,1427.04,1328.16,1183.2,1190.4,1154.04,1159.08,1129.08,597.96,475.2,372.48,280.56,223.92,220.2,1
2019-02-20,219.36,218.76,225.36,221.76,211.56,213.36,244.8,972.0,1153.44,1330.2,1350.6,1355.28,1402.92,1179.24,1161.36,1137.72,1115.16,1095.72,735.72,507.48,499.8,347.76,283.68,218.64,1
2019-02-21,218.88,217.2,211.44,213.84,209.04,250.56,246.0,949.56,1124.52,1339.44,1321.92,1324.08,1304.88,1238.64,1155.36,1119.0,1146.0,1038.36,667.8,395.88,350.76,306.96,223.68,223.44,1
2019-02-22,218.52,215.04,211.44,213.48,202.56,217.44,256.56,950.76,1129.2,1311.72,1344.48,1353.0,1307.28,1224.36,1154.16,1141.28,1092.36,1106.04,568.8,445.2,433.2,383.04,272.28,241.56,1
2019-02-23,226.32,216.0,243.48,221.28,228.84,217.68,250.92,258.72,379.8,387.6,434.16,405.48,452.76,435.48,441.0,454.32,355.56,342.0,381.36,324.36,278.76,247.68,221.52,219.36,0
2019-02-24,217.56,208.92,211.2,212.64,212.88,209.28,221.16,219.6,294.72,271.92,348.36,318.84,328.68,295.8,307.56,319.92,314.64,372.24,347.04,319.2,258.6,259.92,219.6,230.76,0
2019-02-25,236.28,223.56,220.44,249.48,234.36,222.48,888.96,994.2,1102.32,1244.76,1208.88,1197.84,1254.96,1173.48,1165.08,1098.96,1068.24,1115.76,721.8,522.84,514.2,386.88,218.04,214.08,1
2019-02-26,224.64,211.8,212.88,214.68,214.68,206.52,245.16,971.76,1193.04,1278.12,1308.0,1261.2,1219.08,1108.08,1119.24,1066.8,1003.44,1003.08,536.04,405.6,337.8,324.12,221.88,213.6,1
2019-02-27,219.96,206.88,203.4,203.88,206.64,200.64,229.8,989.76,1134.84,1322.04,1305.36,1362.72,1314.6,1124.88,1166.4,1187.64,1062.96,1083.36,605.12,477.72,428.88,307.08,213.84,214.2,1
2019-02-28,205.56,209.4,215.04,200.64,207.84,209.16,236.52,952.56,1139.64,1260.24,1264.2,1288.56,1220.88,1135.08,1116.6,1000.08,963.36,950.64,526.56,371.16,336.84,288.48,245.76,224.04,1
2019-03-01,221.04,215.88,204.66,205.32,204.96,210.24,230.04,937.2,1114.44,1285.44,1255.2,1230.84,1194.72,1095.84,1149.48,1129.92,1038.72,1009.44,555.96,418.08,331.92,279.6,222.12,217.32,1
2019-03-02,208.44,214.44,202.2,212.4,205.08,202.92,223.44,233.88,355.08,436.44,464.4,469.8,507.96,480.48,472.56,455.76,445.8,414.24,390.6,319.32,287.64,261.12,218.52,213.6,0
2019-03-03,221.88,195.72,199.2,201.84,212.88,198.72,226.08,226.68,261.72,280.32,317.28,311.88,318.12,299.04,303.0,312.36,305.64,318.6,334.92,299.4,301.92,250.8,214.92,229.68,0
2019-03-04,199.08,204.48,204.0,207.24,205.2,213.84,845.52,968.04,1088.16,1293.0,1313.52,1303.08,1248.0,1125.6,1060.08,1066.44,1034.64,1055.04,613.56,443.28,358.44,280.92,241.8,213.24,1
2019-03-05,226.32,205.08,205.56,210.6,207.12,207.36,232.2,923.88,1096.68,1286.76,1267.32,1331.04,1232.28,1193.76,1124.64,1055.52,1103.64,1054.18,667.44,516.72,467.16,427.8,369.72,348.48,1
2019-03-06,254.16,248.76,246.6,248.4,249.24,239.28,261.6,974.52,1171.44,1185.48,1228.68,1201.2,1098.84,974.4,1023.0,964.92,1026.6,975.0,566.88,509.88,467.52,390.12,371.28,359.88,1
2019-03-07,212.4,214.2,255.6,261.72,256.8,249.0,269.76,937.32,1180.56,1291.8,1257.24,1250.16,1217.88,1123.08,1175.64,1120.56,1017.24,973.44,596.64,497.04,481.8,435.48,356.64,343.8,1
2019-03-08,211.8,215.28,208.44,215.16,204.36,245.52,223.2,987.6,1120.32,1217.76,1222.44,1257.12,1183.44,1025.52,1167.12,1046.04,1025.52,1093.92,603.72,478.32,411.36,366.84,352.32,350.88,1
2019-03-09,203.4,209.96571428571428,216.5314285714286,223.09714285714287,229.66285714285715,236.22857142857143,242.79428571428573,249.36,372.36,392.52,418.08,455.52,426.12,417.0,415.68,422.76,345.24,350.64,430.44,421.16,433.08,350.16,329.76,329.16,0
2019-03-10,195.0,204.6,196.08,198.6,198.0,192.96,222.0,207.6,262.8,282.36,297.84,308.04,283.8,365.52,329.88,275.16,320.88,282.84,364.44,407.88,377.28,359.28,325.32,347.04,0
2019-03-11,193.08,202.32,197.4,197.28,193.8,197.88,818.04,894.48,1041.36,1287.12,1229.52,1297.68,1267.92,1161.36,1168.44,1120.68,1067.04,1126.92,509.28,549.96,460.8,413.04,352.68,341.4,1
2019-03-12,210.6,207.12,203.76,209.16,203.52,209.04,230.28,887.76,1139.52,1323.6,1188.0,1216.56,1185.48,1032.72,1008.36,1007.88,991.68,953.28,460.2,445.56,404.76,401.4,358.08,340.62,1
2019-03-13,204.12,213.84,198.84,210.48,204.12,206.52,215.04,906.96,1092.6,1331.28,1246.68,1223.88,1112.92,1018.2,982.92,966.6,923.76,941.76,521.52,537.48,409.08,381.0,346.44,335.28,1
2019-03-14,205.32,198.36,196.92,194.52,200.28,202.8,219.84,887.64,1046.88,1239.0,1235.76,1222.8,1227.48,1129.32,1143.0,1081.08,1021.2,1021.08,444.96,446.28,419.76,411.36,387.84,357.0,1
2019-03-15,200.52,211.08,205.44,199.92,202.56,205.08,229.56,906.6,1040.4,1191.72,1172.52,1097.64,1100.52,1016.04,1002.0,940.56,938.28,957.36,514.08,499.92,445.08,403.68,353.88,359.4,1
2019-03-16,217.2,213.6,210.84,207.84,212.88,210.12,229.2,234.12,339.96,397.32,348.0,363.96,371.64,339.72,345.84,315.0,289.8,293.88,279.6,396.96,366.0,349.92,345.0,349.8,0
2019-03-17,204.72,200.88,198.36,200.52,205.08,199.68,221.76,227.52,283.68,250.8,273.84,273.96,313.56,292.92,269.88,266.4,275.28,267.6,361.68,379.2,374.52,373.32,349.44,354.36,0
2019-03-18,225.0,220.68,204.72,211.32,208.32,198.96,786.36,931.68,1010.76,1143.24,1234.32,1216.92,1270.8,1146.96,1208.52,1083.36,1078.56,1072.44,484.68,504.0,431.4,415.8,346.52,340.2,1
2019-03-19,212.88,215.28,213.96,204.96,214.92,201.0,233.28,918.12,1063.08,1276.44,1121.64,1120.44,1134.36,1005.84,984.24,903.24,869.76,874.56,532.08,550.2,493.68,421.8,362.88,354.72,1
2019-03-20,213.0,208.32,225.48,207.24,207.24,203.52,232.92,872.88,996.84,1240.92,1120.32,1056.96,1038.48,910.92,947.52,956.4,955.92,918.12,515.88,564.12,487.92,407.76,386.76,344.52,1
2019-03-21,206.4,207.96,211.06,209.64,210.0,207.72,234.48,845.04,977.76,1171.8,1114.08,1097.28,1094.88,1015.92,1091.88,1066.44,1099.44,1055.4,503.52,584.28,468.0,437.4,371.28,337.8,1
2019-03-22,215.28,206.4,210.48,204.24,208.92,205.68,232.32,900.0,1175.4,1324.92,1332.84,1295.04,1208.52,1208.28,1115.04,1055.64,1028.04,1026.84,523.08,506.88,463.32,422.7,385.44,348.6,1
2019-03-23,235.92,212.04,211.14,207.0,206.28,201.72,231.72,237.36,294.24,299.56,316.68,318.24,333.48,340.2,323.52,313.8,295.56,299.64,276.12,411.48,380.04,356.64,349.32,340.08,0
2019-03-24,218.4,213.6,219.84,221.16,219.0,209.16,229.92,241.44,249.12,291.0,323.4,329.16,314.88,292.56,287.52,278.04,271.32,309.48,306.36,380.64,406.92,416.52,387.72,354.36,0
2019-03-25,212.64,213.72,209.52,214.44,211.32,213.6,769.2,897.96,1038.6,1280.4,1375.56,1306.32,1234.44,1126.8,1154.52,1093.2,987.84,1021.08,476.76,513.36,423.84,403.32,363.84,338.4,1
2019-03-26,215.4,208.8,206.28,204.84,209.76,203.64,225.96,922.2,1033.32,1197.3,1200.48,1112.04,1085.76,1044.48,1042.56,1072.32,1043.52,1044.36,530.4,492.72,420.12,404.16,370.08,351.96,1
2019-03-27,219.12,201.6,206.76,210.36,205.08,201.96,241.32,662.88,745.92,977.04,961.56,1037.64,1136.52,1025.88,1060.08,1139.04,1076.76,1117.32,537.24,549.0,464.52,398.28,359.16,358.68,1
2019-03-28,225.6,219.36,204.96,210.72,217.44,211.8,243.6,581.16,786.6,971.04,1028.16,1055.16,1173.6,1111.44,1031.4,1138.2,1035.96,1001.64,548.76,512.88,400.08,402.36,351.0,340.2,1
2019-03-29,298.8,307.8,289.44,308.4,288.84,300.12,323.04,646.44,733.2,973.2,984.48,1032.0,1129.92,1069.92,1069.2,1049.52,1009.32,974.52,447.96,436.44,401.76,381.24,349.56,352.06,1
2019-03-30,211.56,205.56,198.36,207.24,205.2,201.48,226.08,230.88,269.88,332.88,321.36,311.16,290.28,286.68,301.56,285.24,289.92,291.96,258.84,392.4,373.2,359.76,341.88,352.92,0
2019-03-31,213.12,206.64,220.08,211.32,216.84,217.32,229.32,239.16,282.6,291.24,313.08,300.6,285.12,345.84,295.32,287.64,297.6,306.72,262.32,387.96,380.88,369.12,348.84,366.24,0
2019-04-01,218.76,219.48,222.24,224.04,231.72,218.4,450.84,593.16,1044.6,1153.8,1093.56,1022.64,1049.28,1032.6,1030.92,1056.12,1030.8,1025.88,459.36,445.2,445.56,420.96,377.16,360.48,1
2019-04-02,211.2,205.68,203.76,203.52,208.92,208.56,236.88,577.32,1054.44,1122.12,1092.0,1032.12,1099.2,1010.28,1062.6,987.48,937.68,929.04,474.24,477.6,395.52,361.32,377.16,335.4,1
2019-04-03,211.2,197.16,201.0,198.48,202.68,200.88,229.56,583.92,726.6,1010.16,1051.2,1103.4,1041.12,945.6,1123.2,1119.96,1120.08,1060.2,510.24,447.6,413.76,382.92,361.92,343.56,1
2019-04-04,218.64,204.12,200.88,202.08,203.16,207.84,225.0,720.72,1037.64,1149.48,1002.6,1007.88,1032.72,954.24,1036.44,979.92,906.96,991.8,456.48,414.0,370.68,355.32,330.72,309.84,1
2019-04-05,183.12,183.6,196.2,195.36,186.36,193.92,215.04,234.6,267.96,292.56,284.76,283.68,262.2,274.32,277.68,263.16,271.68,282.84,231.6,366.6,338.52,341.76,334.32,325.08,0
2019-04-06,199.56,201.24,198.48,193.32,198.0,191.16,218.04,222.84,230.28,237.84,257.52,260.64,256.08,264.36,265.68,266.52,266.88,247.68,255.36,359.04,358.08,338.88,344.04,325.32,0
2019-04-07,207.24,195.6,195.84,202.2,212.76,197.16,209.04,226.08,234.24,259.56,255.36,264.84,254.16,272.76,288.48,264.48,323.16,264.48,249.12,372.36,368.28,347.64,348.36,339.36,0
2019-04-08,192.72,193.2,199.2,199.68,191.16,198.12,662.52,802.2,986.76,1195.8,1271.4,1283.04,1294.68,1235.16,1368.72,1218.12,1171.44,1152.72,461.28,527.04,448.2,413.88,382.44,353.4,1
2019-04-09,220.92,209.52,206.88,205.44,212.04,216.0,233.4,953.16,1059.12,1216.32,1342.56,1320.6,1378.68,1183.44,1304.88,1230.36,1200.0,1143.96,482.76,449.88,460.08,382.92,350.52,347.4,1
2019-04-10,209.04,192.6,199.32,198.6,197.64,190.56,216.48,750.6,911.16,1069.08,1121.04,1122.72,1111.2,998.16,1102.32,1188.12,1058.88,1085.28,528.36,489.96,478.2,419.88,356.62,340.92,1
2019-04-11,200.76,202.44,199.32,203.76,213.24,202.08,224.52,668.28,822.24,1000.68,1052.4,1058.04,1113.72,989.76,1089.0,1047.84,1091.28,1035.72,465.84,501.96,404.16,407.52,404.64,339.36,1
2019-04-12,202.56,202.44,205.92,197.4,199.56,207.0,210.24,682.2,821.04,1059.72,1173.0,1149.84,1167.0,1111.44,1187.16,1068.24,1116.84,1058.64,387.96,407.52,371.4,359.88,345.0,338.76,1
2019-04-13,193.08,192.72,195.24,189.6,195.48,186.6,214.2,234.24,243.36,295.44,281.04,277.92,291.72,304.32,272.76,267.24,302.88,286.92,292.68,380.88,356.4,349.68,331.56,325.68,0
2019-04-14,195.6,192.6,195.36,198.0,208.92,202.8,207.12,221.04,239.76,261.96,311.16,316.2,333.6,293.88,294.72,294.84,290.4,285.6,276.6,370.8,366.72,347.76,339.72,328.2,0
2019-04-15,201.96,193.56,196.08,198.6,192.0,187.68,535.08,670.92,842.64,1115.16,1149.6,1135.44,1199.28,1152.0,1081.68,1055.28,1050.0,1016.04,520.8,539.64,414.24,420.0,372.96,339.36,1
2019-04-16,197.16,196.68,199.8,198.36,198.6,200.64,214.92,685.2,848.52,1074.36,1052.28,1147.08,1102.08,1095.36,1115.64,1174.2,1080.24,1144.56,541.68,544.8,487.92,419.76,364.68,337.56,1
2019-04-17,196.56,194.64,203.28,193.92,197.4,190.32,272.28,685.32,927.84,1059.12,1088.88,1067.64,1099.8,1017.84,975.24,981.12,918.48,932.28,495.12,495.88,453.36,387.48,356.64,352.44,1
2019-04-18,212.28,204.12,204.0,200.52,207.48,200.16,249.84,605.76,819.0,1042.08,1032.9,990.36,1022.64,939.36,1000.56,966.84,995.64,934.56,478.08,518.64,453.84,400.8,356.16,350.28,1
2019-04-19,227.76,199.8,192.96,197.76,209.88,207.84,262.8,675.0,910.8,1014.72,1025.4,1063.56,982.32,929.28,965.16,949.32,939.24,925.32,465.24,435.6,410.28,412.08,371.52,343.08,1
2019-04-20,213.84,217.8,226.44,214.92,211.08,215.16,224.4,250.44,290.64,323.88,313.08,331.08,307.68,311.16,326.4,305.28,291.84,323.58,313.08,402.24,418.32,381.48,382.2,378.6,0
2019-04-21,227.64,227.4,226.08,221.76,228.6,230.04,224.16,241.56,269.04,255.12,278.16,264.24,279.96,312.12,295.44,284.16,267.72,276.48,270.12,399.24,371.64,356.64,343.8,348.24,0
2019-04-22,224.52,208.44,205.2,213.12,206.04,216.12,489.24,677.76,829.92,1074.0,1006.32,1017.6,1104.36,969.24,967.68,1032.0,972.12,927.12,497.76,455.52,425.16,391.32,378.24,343.8,1
2019-04-23,219.9,213.84,216.12,215.76,215.28,219.0,226.44,668.64,878.76,1051.56,998.28,1062.0,1082.52,1006.32,1021.44,1067.04,967.08,1020.84,512.52,496.44,455.28,467.52,375.84,374.64,1
2019-04-24,227.64,232.92,216.84,221.28,225.84,223.92,248.64,710.28,863.04,1079.4,1049.88,1080.96,1142.7,1143.96,1090.92,1050.6,1009.8,979.32,559.2,357.0,339.48,297.84,238.92,234.6,1
2019-04-25,231.24,213.24,217.68,208.68,221.64,224.64,225.48,719.76,861.6,1142.76,1094.04,1070.52,1144.08,995.52,1064.28,1008.96,923.04,931.8,490.68,390.84,366.36,297.0,251.64,227.76,1
2019-04-26,219.12,217.8,225.6,220.44,215.64,228.6,263.4,637.08,816.96,967.56,977.76,1031.76,1021.08,950.88,922.56,883.68,858.48,806.16,512.52,353.52,293.4,270.36,245.16,225.6,1
2019-04-27,213.72,214.44,207.6,205.2,204.0,221.4,231.12,264.6,287.28,336.48,325.68,308.16,301.8,344.88,317.64,313.56,363.48,304.42,289.8,270.24,278.52,269.88,236.28,234.6,0
2019-04-28,211.32,210.0,209.76,209.04,204.36,207.84,223.32,617.88,824.16,1055.04,1044.84,990.72,1124.4,973.44,971.64,913.32,873.6,855.72,486.72,327.72,312.0,282.36,239.16,231.36,1
2019-04-29,236.76,227.76,228.0,216.24,228.6,221.16,460.8,637.2,822.96,975.6,1058.16,1008.0,1009.8,915.6,1018.68,882.36,884.04,845.88,551.04,360.48,307.2,336.24,244.08,227.52,1
2019-04-30,223.68,220.2,224.16,222.12,210.12,226.2,240.24,621.72,793.44,974.4,964.92,1009.32,935.04,893.28,907.08,870.12,835.44,814.08,536.34,358.2,292.2,262.92,230.64,257.76,1
2019-05-01,217.92,206.16,202.04,204.0,210.72,199.56,213.12,229.32,267.72,276.96,294.84,286.44,292.2,286.32,268.44,282.72,268.8,261.0,243.48,250.56,267.36,252.24,221.4,209.76,0
2019-05-02,221.16,196.8,200.52,206.16,189.96,206.28,207.72,221.04,249.12,255.6,274.44,279.48,278.4,263.64,274.08,279.36,267.24,251.76,255.12,253.2,263.04,247.32,218.28,221.04,0
2019-05-03,214.08,197.88,199.68,199.68,208.44,202.3,211.32,222.12,263.16,274.92,339.24,286.8,284.76,306.48,305.16,303.6,297.12,279.84,293.16,272.64,278.88,241.68,207.84,207.0,0
2019-05-04,216.48,202.2,210.36,207.84,200.88,211.32,223.68,210.84,271.68,257.76,288.0,283.56,286.2,281.28,309.0,277.8,274.92,278.4,280.08,277.2,280.56,269.4,233.04,229.32,0
2019-05-05,231.96,226.68,218.16,215.04,235.68,226.68,304.56,747.72,902.4,1074.48,1029.96,997.56,1002.72,945.96,980.88,971.16,883.92,927.48,505.8,343.32,359.04,291.0,251.64,234.12,1
2019-05-06,229.92,230.28,221.04,222.6,226.56,219.48,474.96,671.16,834.36,988.56,1094.76,1066.68,1006.08,993.84,967.44,989.64,949.8,881.76,556.56,451.44,421.2,304.56,249.12,239.76,1
