date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster
2018-05-09,242.67,216.67,191.83,182.67,173.33,161.83,154.33,162.5,204.33,185.0,156.5,185.17,161.0,186.33,173.0,202.0,169.33,174.67,209.33,254.17,278.33,267.33,282.67,244.33,2
2018-05-10,228.83,201.0,198.0,175.0,165.33,167.67,149.67,153.67,168.67,172.33,160.67,161.36333333333332,162.05666666666667,162.75,163.44333333333333,164.13666666666668,164.83,176.67,203.0,250.33,266.67,289.0,298.75,246.67,2
2018-05-11,225.0,210.5,217.0,177.5,168.92,166.33,147.0,156.67,171.83,158.0,156.83,156.83,208.67,171.67,164.83,176.67,175.33,217.0,220.33,268.0,315.0,266.33,301.24,272.0,2
2018-05-12,233.0,249.5,199.67,196.0,197.17,177.33,154.5,162.83,194.33,192.5,184.67,187.67,228.0,203.5,196.67,195.17,193.33,225.83,250.33,280.33,275.5,257.83,259.5,255.33,2
2018-05-13,253.25,228.81,208.67,198.33,189.5,176.0,157.67,174.0,181.83,193.17,208.67,212.67,209.33,231.5,214.5,210.83,206.67,214.83,245.58,252.67,275.33,267.0,313.67,281.67,2
2018-05-14,262.33,239.5,210.67,206.83,198.5,192.5,166.17,190.19,215.33,195.33,197.27,194.67,193.33,237.5,200.67,209.67,202.0,205.0,277.0,321.0,340.92,339.33,361.17,351.0,2
2018-05-15,339.0,300.42,272.33,270.33,249.67,239.33,203.33,222.67,225.0,232.33,213.17,206.67,220.67,256.33,237.67,255.17,272.33,266.17,294.33,374.67,358.33,388.83,422.33,400.83,0
2018-05-16,393.5,361.0,312.67,309.33,279.0,262.67,238.33,273.17,270.67,264.67,264.83,281.08,296.17,293.33,296.0,284.67,300.33,286.0,362.0,439.0,458.67,474.5,488.0,512.5,0
2018-05-17,455.5,415.67,404.33,369.92,354.33,316.5,319.75,298.83,305.67,256.67,254.67,251.0,263.33,266.5,282.83,249.17,238.67,254.33,300.5,375.83,432.0,432.67,449.5,462.67,0
2018-05-18,458.17,416.67,372.83,349.17,340.5,331.0,323.67,303.33,298.67,295.17,275.0,271.67,257.67,275.0,269.67,292.0,278.0,278.0,326.33,344.67,342.17,353.33,369.33,370.0,0
2018-05-19,371.33,349.67,302.67,302.37,282.75,268.33,247.67,236.0,233.0,243.0,243.33,248.67,234.33,237.0,243.17,222.33,233.33,243.0,247.0,289.67,300.0,309.5,313.0,319.17,0
2018-05-20,295.5,282.13,247.67,249.5,235.33,223.83,204.83,192.67,200.0,202.67,220.33,216.5,201.33,196.67,207.67,207.17,199.5,222.5,249.67,288.67,301.5,317.83,336.17,299.0,2
2018-05-21,268.25,256.83,251.0,207.5,207.33,208.0,181.0,176.0,190.58,182.5,166.67,196.17,191.67,204.83,198.5,190.5,201.67,209.67,247.83,293.83,297.5,300.33,324.67,291.0,2
2018-05-22,282.5,235.67,223.67,213.33,196.33,194.67,184.5,171.0,207.83,195.0,168.67,172.5,195.67,197.83,184.0,195.05,186.67,210.83,234.67,283.3,303.0,277.67,285.42,286.17,2
2018-05-23,252.5,236.33,223.0,217.5,195.33,186.5,167.5,194.0,210.0,181.75,184.5,187.33,189.83,203.83,202.33,193.33,177.0,201.5,229.83,269.67,281.33,283.58,285.25,282.67,2
2018-05-24,270.0,227.67,227.83,210.5,199.83,175.5,180.5,200.67,204.67,186.05,189.67,170.67,164.0,177.33,177.67,171.83,175.0,176.0,228.0,266.67,278.33,267.67,296.5,273.67,2
2018-05-25,246.67,231.0,210.67,195.83,194.67,185.83,165.5,192.67,183.5,194.67,181.0,193.0,182.5,196.33,188.67,177.83,184.33,203.33,229.67,251.33,268.0,277.33,296.83,285.33,2
2018-05-26,255.67,227.33,214.67,203.0,204.67,205.0,182.0,183.67,195.67,193.33,191.83,192.5,219.0,241.33,207.67,222.5,220.17,229.0,244.83,261.33,283.17,279.33,296.0,301.67,2
2018-05-27,256.0,249.0,219.67,217.67,197.67,205.0,174.0,199.0,177.33,187.33,229.33,207.0,197.0,219.67,232.33,232.0,205.5,227.33,260.67,275.67,276.67,331.67,302.33,301.17,2
2018-05-28,291.17,263.5,232.33,231.67,220.0,209.5,187.67,199.33,213.83,200.87,202.33,192.0,208.0,215.33,200.0,192.0,194.33,199.75,263.33,325.0,326.33,310.0,318.67,329.67,2
2018-05-29,295.0,281.67,256.67,250.67,223.83,223.33,196.33,235.33,223.33,225.5,188.0,189.83,210.0,211.75,236.83,202.0,205.17,225.17,273.67,312.83,301.17,328.67,342.67,360.17,2
2018-05-30,318.67,278.5,260.67,248.33,237.0,232.67,224.67,221.67,226.0,216.17,209.83,202.5,210.5,223.0,215.58,213.33,239.83,234.33,261.67,299.33,303.5,362.83,363.5,350.67,2
2018-05-31,310.0,294.0,284.67,274.33,288.33,237.33,217.33,209.0,229.67,205.0,223.67,196.0,214.0,210.0,182.0,185.0,187.0,190.33,235.0,278.0,271.67,320.0,344.67,306.67,2
2018-06-01,273.33,255.67,251.67,234.07,214.0,211.83,187.83,202.0,207.5,214.0,198.0,180.67,201.67,193.5,199.5,204.33,194.0,197.67,249.5,273.33,303.5,277.5,306.83,273.0,2
2018-06-02,266.0,246.67,232.67,224.83,225.0,202.75,176.17,183.0,177.83,200.33,219.67,199.0,207.67,224.0,198.67,219.83,201.67,199.83,239.0,273.33,276.0,284.0,275.67,288.33,2
2018-06-03,268.67,239.33,231.67,217.0,213.17,199.0,190.08,195.57,201.0,195.67,203.33,210.83,214.17,208.33,203.33,222.17,214.0,225.67,247.33,311.5,288.67,304.0,317.33,301.83,2
2018-06-04,290.33,255.0,240.0,234.0,209.0,211.67,198.83,190.83,200.67,219.33,193.83,198.17,209.0,211.33,208.83,211.83,203.5,212.67,258.83,297.0,328.83,305.17,330.17,311.0,2
2018-06-05,311.5,273.83,258.0,241.0,240.33,232.0,212.67,230.0,228.0,221.0,210.5,222.33,214.5,215.67,243.67,202.33,201.67,240.67,249.0,296.17,313.33,324.17,358.33,327.33,2
2018-06-06,302.67,296.33,256.33,251.33,228.5,221.67,213.0,205.0,240.5,213.83,215.17,206.75,199.5,237.67,243.67,228.0,245.0,219.0,256.0,310.33,302.5,319.17,349.67,320.33,2
2018-06-07,294.33,277.33,259.0,259.33,233.17,234.33,196.0,204.33,222.5,207.0,208.67,206.67,221.67,235.5,201.67,217.67,222.17,242.33,263.5,315.5,331.17,322.33,335.67,334.33,2
2018-06-08,316.67,285.33,260.83,232.0,237.83,219.33,208.33,237.67,204.0,222.0,218.5,223.67,245.0,242.0,206.0,205.17,204.33,237.67,274.75,319.67,307.33,330.33,350.33,319.67,2
2018-06-09,295.67,292.83,274.0,255.5,236.67,239.83,212.0,205.0,218.67,214.0,216.67,217.83,220.83,217.33,219.67,212.17,218.0,238.83,245.17,300.67,280.33,285.33,301.67,298.0,2
2018-06-10,281.33,271.0,246.67,233.0,236.0,222.0,207.83,210.5,219.83,212.33,222.5,227.83,225.0,221.33,216.0,226.0,217.67,239.67,284.0,305.5,302.0,305.5,339.0,305.5,2
2018-06-11,290.0,271.67,243.67,244.67,237.0,233.67,203.33,207.67,220.33,217.0,193.08,204.0,219.67,221.5,201.67,213.5,240.67,248.0,260.0,312.67,308.0,335.67,351.33,338.17,2
2018-06-12,329.33,299.5,269.0,253.0,251.0,246.33,218.33,228.75,231.67,247.83,220.33,257.0,258.0,280.67,260.33,244.33,251.5,246.83,278.45,328.5,340.67,352.83,370.33,388.17,0
2018-06-13,352.83,345.0,308.67,298.0,293.17,256.33,244.17,241.17,260.33,268.33,259.83,264.67,266.67,277.83,288.83,260.5,259.17,264.33,321.67,351.67,384.33,370.67,390.67,401.2,0
2018-06-14,358.73,353.5,311.67,302.83,279.5,267.0,267.67,261.75,272.0,261.33,254.0,253.33,267.33,276.33,280.0,240.33,269.67,314.67,313.0,372.0,352.33,357.0,419.67,388.0,0
2018-06-15,362.17,337.33,346.0,318.5,306.83,275.0,271.33,248.67,259.67,301.33,303.67,286.33,297.0,281.33,292.0,305.67,265.5,274.33,305.67,328.83,352.0,358.0,365.83,340.5,0
2018-06-16,332.0,310.67,276.83,271.0,284.0,281.33,238.0,259.33,249.67,257.25,246.0,262.67,286.0,290.0,286.0,291.25,262.83,258.33,278.0,298.0,341.83,329.33,318.0,288.17,0
2018-06-17,288.33,270.67,262.5,247.42,249.0,231.33,227.33,228.0,230.83,256.5,267.0,277.67,304.83,300.33,281.33,279.67,243.0,249.33,262.0,312.67,284.0,327.5,353.5,334.67,0
2018-06-18,309.83,298.33,284.0,262.54,261.33,263.0,224.0,237.0,250.0,239.83,289.5,310.67,319.83,315.67,315.5,310.0,278.17,278.33,292.0,328.33,384.33,391.17,389.33,383.33,0
2018-06-19,350.33,325.33,312.33,313.48,304.67,285.0,263.1,241.67,263.67,269.67,282.67,257.17,283.42,292.33,297.33,291.0,280.67,274.83,299.0,355.5,368.67,358.0,393.0,372.33,0
2018-06-20,346.0,347.67,295.83,287.0,277.17,253.67,254.83,223.0,223.33,222.17,207.67,201.5,207.83,212.0,198.83,210.33,207.67,224.83,289.0,289.83,315.83,323.0,333.5,320.5,2
2018-06-21,290.0,270.83,264.0,245.33,236.5,231.83,205.33,211.17,212.67,209.67,205.33,192.67,211.5,209.0,212.0,207.0,216.0,254.0,249.0,276.67,338.0,310.83,321.67,315.33,2
2018-06-22,286.33,269.33,252.33,247.0,223.67,222.33,195.5,224.33,212.67,227.0,208.67,203.17,187.0,246.33,219.33,213.0,195.5,207.33,235.0,258.0,281.67,282.5,292.33,279.0,2
2018-06-23,250.83,226.75,215.0,237.0,199.67,199.5,197.67,195.17,180.0,192.75,189.17,202.83,212.33,198.17,204.0,204.83,196.17,219.33,241.83,279.0,276.67,273.17,275.0,258.67,2
2018-06-24,249.33,227.67,239.5,216.67,205.67,197.33,172.0,182.0,184.33,218.67,232.0,236.67,227.67,228.67,224.67,220.33,193.67,207.67,269.0,271.0,279.67,304.33,324.0,288.33,2
2018-06-25,283.52,254.67,238.5,237.33,214.5,227.5,198.0,198.0,230.67,203.67,195.5,218.67,252.33,265.33,247.0,248.83,238.5,291.5,334.33,363.83,378.0,404.17,428.0,399.5,0
2018-06-26,374.0,325.33,329.67,285.67,285.67,278.33,278.83,272.0,256.17,253.5,243.5,250.83,250.25,259.5,274.67,270.83,271.0,288.0,316.17,381.67,435.17,416.67,493.33,494.17,0
2018-06-27,448.0,408.33,357.67,350.17,313.0,316.33,295.33,287.42,306.5,246.0,261.33,310.67,295.0,314.0,298.67,261.0,271.33,273.5,301.33,361.33,405.67,467.33,490.0,480.83,0
2018-06-28,458.67,427.5,402.0,373.67,347.67,327.33,315.0,300.0,290.83,266.17,242.67,254.83,265.33,270.67,299.0,279.33,276.83,286.83,301.17,329.5,373.33,414.83,432.5,416.33,0
2018-06-29,414.0,375.0,324.33,331.67,300.67,309.67,285.0,294.67,271.33,288.67,256.0,270.83,290.25,306.67,265.33,257.33,248.0,313.33,336.0,343.0,404.33,421.83,444.17,437.0,0
2018-06-30,430.0,392.0,362.33,366.67,318.0,324.5,309.83,309.0,291.5,273.0,277.67,288.83,295.83,289.17,285.17,281.83,289.33,310.17,312.33,332.83,368.17,367.33,431.67,411.0,0
2018-07-01,389.0,343.0,332.0,299.67,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,301.33,0
2018-07-02,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,292.83,279.17,319.33,297.67,291.83,302.33,272.17,352.17,352.0,363.0,480.0,536.0,546.33,604.17,0
2018-07-03,502.33,432.67,404.67,382.0,346.17,339.5,319.5,311.67,283.0,266.0,242.5,228.83,266.67,326.0,255.17,261.0,251.0,292.67,363.67,383.0,441.5,502.5,577.0,571.0,0
2018-07-04,482.33,430.5,397.0,376.5,348.0,347.0,322.0,315.33,300.67,282.5,241.5,253.67,255.5,328.0,281.17,273.0,253.17,271.17,370.0,455.5,478.33,526.0,606.0,592.0,0
2018-07-05,523.5,439.5,404.0,367.0,375.5,378.83,373.33,319.0,298.0,258.0,243.83,246.67,257.07,291.0,281.0,246.0,253.5,279.83,304.17,377.33,398.5,402.67,525.0,518.0,0
2018-07-06,422.83,388.33,339.0,342.0,339.0,318.0,297.33,285.33,272.5,272.0,226.0,237.0,242.17,281.0,267.5,255.5,294.67,322.0,398.0,426.5,459.33,446.67,515.0,514.5,0
2018-07-07,420.33,382.0,325.5,322.0,312.83,297.17,284.0,267.67,284.0,291.67,274.5,292.67,297.67,308.33,311.0,270.0,280.0,299.5,338.0,343.33,360.5,373.33,432.67,455.0,0
2018-07-08,407.33,367.5,344.83,311.0,335.83,320.67,279.67,287.67,298.5,303.33,314.67,340.0,364.0,390.0,345.0,332.33,351.0,395.33,451.5,452.0,534.5,534.5,565.415,596.33,1
2018-07-09,533.0,466.0,420.67,397.5,370.17,358.0,349.67,316.67,298.33,263.67,240.67,259.83,313.83,320.67,288.33,315.67,319.0,309.0,420.67,516.0,559.17,547.0,615.5,659.67,1
2018-07-10,536.83,487.5,426.0,397.0,382.33,367.33,342.0,330.0,305.67,302.5,259.33,251.5,277.0,290.5,289.5,283.0,315.0,329.33,428.5,477.67,497.83,492.5,661.5,606.0,1
2018-07-11,505.33,448.33,406.0,420.0,383.0,377.17,373.5,347.0,351.0,265.5,274.67,256.5,280.83,301.6,281.0,293.83,294.0,330.0,510.5,523.83,507.33,608.67,660.5,690.67,1
2018-07-12,583.0,503.67,481.0,452.0,415.0,444.0,393.5,415.0,361.67,316.5,271.0,300.5,396.0,411.0,299.67,316.67,314.5,420.17,522.0,480.17,571.0,599.33,730.5,698.0,1
2018-07-13,587.17,515.5,482.5,457.5,436.0,430.33,428.33,402.67,347.67,323.0,279.33,271.5,388.0,416.33,317.67,321.67,372.67,384.07,486.33,469.5,497.5,605.5,660.0,674.0,1
2018-07-14,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,589.5,1
2018-07-15,547.83,555.0,476.0,450.5,418.83,402.5,393.0,386.0,361.5,338.0,364.33,360.0,424.0,431.5,373.0,369.5,374.5,373.0,509.0,529.5,543.33,665.5,704.5,678.0,1
2018-07-16,648.0,535.67,519.33,478.67,445.33,428.33,400.67,437.47,396.33,328.0,280.0,283.5,321.0,401.83,316.5,296.0,332.5,340.17,494.0,546.0,580.5,627.67,714.0,688.0,1
2018-07-17,613.5,540.67,473.33,453.33,456.5,435.5,393.33,422.33,394.33,324.33,299.67,301.33,357.5,413.67,320.0,315.5,337.0,372.27,499.5,547.33,589.5,667.33,693.83,718.67,1
2018-07-18,648.5,532.67,512.67,479.0,452.0,437.5,434.5,426.5,385.5,331.0,298.5,296.33,334.0,383.5,304.5,316.0,335.5,404.0,433.0,506.5,556.5,608.0,733.5,751.5,1
2018-07-19,650.33,553.67,527.0,476.67,456.0,422.5,409.5,440.17,358.5,341.0,306.0,300.0,366.83,361.0,352.0,356.0,409.0,450.0,515.5,525.0,574.33,630.5,682.0,691.33,1
2018-07-20,625.0,534.0,494.5,462.33,438.67,448.0,442.0,450.33,408.83,311.0,294.33,273.33,349.5,315.83,317.33,329.67,360.67,400.17,449.33,485.0,570.0,608.5,704.0,664.17,1
2018-07-21,602.83,500.33,452.0,447.0,424.67,420.17,392.0,413.5,387.83,381.33,371.93,383.0,453.5,405.67,407.5,380.17,428.0,450.5,500.0,478.0,528.83,580.67,625.67,698.6,1
2018-07-22,682.83,575.33,521.0,518.33,493.5,485.5,421.0,415.83,419.17,396.0,407.67,401.33,444.83,443.0,406.0,397.0,388.5,408.5,460.5,527.5,573.0,597.33,676.67,637.17,1
2018-07-23,574.83,522.5,451.0,486.83,448.17,432.0,391.0,404.0,415.0,332.0,312.0,331.0,358.0,355.0,350.67,358.67,382.5,411.5,513.67,526.5,587.0,633.5,713.0,710.33,1
2018-07-24,617.67,529.5,491.0,451.0,449.5,420.0,420.67,428.5,403.17,329.0,278.5,265.0,354.5,367.5,344.5,333.5,365.83,499.0,533.5,597.0,633.5,694.5,729.5,782.67,1
2018-07-25,696.0,565.33,496.0,481.0,487.83,463.5,450.33,446.17,424.67,358.5,336.33,348.0,436.5,464.33,467.0,445.75,449.5,470.5,521.67,579.5,647.0,671.0,858.0,879.17,1
2018-07-26,802.17,712.67,609.17,560.4,543.0,521.5,498.0,521.0,430.5,395.0,367.17,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,1
2018-08-09,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,384.0,499.0,518.0,540.0,676.2,651.8,1
2018-08-10,637.0,566.6,516.6,489.8,463.4,426.4,412.6,403.8,397.0,347.8,322.2,299.6,330.2,310.2,330.2,305.6,330.8,353.4,386.4,443.4,501.2,549.2,643.8,665.0,1
2018-08-11,604.0,541.2,528.8,489.2,479.4,466.4,439.2,427.0,449.2,452.8,441.0,436.6,409.0,400.4,381.4,365.2,359.4,395.2,406.2,435.0,472.2,505.2,514.2,530.2,1
2018-08-12,527.4,475.4,462.2,444.6,443.8,430.0,401.6,390.8,403.2,392.0,362.0,369.6,336.2,361.0,355.8,346.0,332.6,324.6,380.0,410.4,483.2,472.2,533.2,508.0,1
2018-08-13,481.2,465.4,433.0,399.2,384.0,384.0,365.6,363.2,375.2,303.6,315.6,303.6,288.2,305.0,320.4,306.8,328.8,325.8,360.2,440.4,485.4,537.0,577.8,602.0,1
2018-08-14,573.0,502.4,478.0,457.8,430.6,451.2,397.0,408.2,399.2,343.8,311.8,306.6,331.6,330.6,317.2,310.2,337.0,366.4,432.0,476.0,481.4,518.8,554.4,576.2,1
2018-08-15,517.4,480.8,433.8,412.4,414.6,385.4,356.4,356.4,362.8,307.6,330.8,306.6,313.0,352.4,332.8,333.6,330.2,373.0,388.6,436.4,498.8,546.8,601.8,598.8,1
2018-08-16,551.2,513.2,478.6,427.4,418.0,425.0,404.2,396.8,372.4,312.6,330.8,305.6,295.8,339.2,369.2,333.2,330.4,323.6,364.2,451.4,464.8,495.6,558.2,531.6,1
2018-08-17,528.2,484.0,451.0,416.4,389.8,399.0,371.4,344.6,365.6,327.6,304.8,286.8,281.2,309.0,291.6,288.4,313.8,330.0,368.2,422.4,459.6,488.8,503.8,538.4,1
2018-08-18,544.8,487.8,431.0,405.8,395.2,375.4,360.2,367.8,373.8,410.0,386.8,393.6,389.2,387.0,380.4,374.8,396.6,373.8,406.6,430.0,443.0,467.2,477.6,523.8,1
2018-08-19,525.2,431.4,425.4,390.4,386.2,399.0,359.6,354.8,363.4,389.0,386.4,408.0,413.0,424.2,403.8,408.2,385.0,392.2,418.2,444.0,458.2,505.6,554.4,536.8,1
2018-08-20,524.4,501.6,434.0,415.0,410.4,399.4,361.0,375.6,374.8,340.4,315.6,293.0,282.4,305.6,318.6,341.8,346.2,385.8,437.2,434.4,512.4,538.8,563.4,563.6,1
2018-08-21,537.0,468.4,438.8,410.4,410.6,405.0,380.8,366.0,334.8,319.6,312.31,314.6,298.0,345.0,323.6,295.2,321.4,347.6,384.2,469.2,479.6,508.4,550.4,542.0,1
2018-08-22,543.4,467.6,438.8,420.6,392.8,372.4,360.4,360.0,386.2,302.6,311.6,327.8,335.6,319.2,339.4,320.8,354.8,371.0,400.4,429.6,456.0,499.2,526.0,531.6,1
2018-08-23,501.0,445.6,404.4,399.8,386.0,363.8,358.2,335.0,323.6,297.8,279.6,292.0,292.0,305.0,308.0,301.4,310.6,297.8,332.8,390.4,413.0,434.8,469.8,497.8,0
2018-08-24,455.8,408.13,366.6,357.4,345.8,343.67,323.0,326.8,313.2,292.6,318.0,279.6,298.65,296.4,301.2,296.33,287.8,276.87,311.4,358.0,378.2,412.8,441.8,459.6,0
2018-08-25,443.8,375.4,385.6,358.4,337.6,339.4,310.0,307.2,298.6,311.8,295.6,284.0,307.8,317.6,306.0,294.0,284.0,309.4,338.8,378.0,396.0,421.0,448.4,447.8,0
2018-08-26,437.6,379.8,373.0,338.6,322.2,326.4,306.8,299.0,318.4,333.4,341.0,351.4,360.6,348.4,342.4,336.0,322.8,329.2,398.0,442.4,460.6,483.2,471.2,506.6,1
2018-08-27,454.2,401.6,391.8,380.4,348.4,341.4,324.8,326.6,332.2,312.0,316.2,313.6,338.0,350.4,323.8,313.2,318.8,348.8,352.0,452.6,513.2,528.4,567.0,618.0,1
2018-08-28,574.4,451.4,428.4,401.6,397.0,384.8,369.2,363.4,385.4,357.4,319.0,331.2,370.2,355.8,375.0,332.2,341.2,368.4,431.4,461.6,509.8,522.4,602.0,590.6,1
2018-08-29,534.2,495.2,454.0,442.8,403.4,398.6,381.2,392.6,411.2,348.2,322.8,312.2,349.0,377.0,375.0,363.8,380.4,390.6,431.8,507.6,567.0,559.8,601.2,616.0,1
2018-08-30,584.6,528.0,478.4,452.2,428.0,426.0,418.0,423.2,427.0,367.2,336.6,355.8,402.6,372.4,369.0,345.2,365.2,389.2,450.2,544.8,554.2,603.4,636.8,654.0,1
2018-08-31,620.2,564.2,506.0,480.0,466.0,451.4,417.0,418.0,426.0,391.0,342.6,377.2,398.0,381.2,377.0,366.8,349.8,400.6,399.2,474.2,539.6,488.4,512.8,545.4,1
2018-09-01,544.4,473.0,454.2,436.8,423.6,410.0,380.8,378.2,364.4,386.4,364.6,383.8,418.8,418.2,389.2,365.4,397.2,399.4,399.8,422.8,476.0,484.5,517.6,562.2,1
2018-09-02,519.2,466.2,444.4,409.8,393.2,396.6,368.6,384.8,389.0,398.6,397.6,425.2,424.4,410.0,392.2,415.2,413.6,429.2,454.0,481.2,523.8,587.2,595.6,604.0,1
2018-09-03,550.6,523.2,461.8,444.0,434.2,416.6,387.2,398.0,402.2,369.6,345.2,345.6,341.6,375.4,342.8,323.6,343.2,347.2,415.4,498.8,559.8,534.0,591.2,611.8,1
2018-09-04,577.2,518.8,468.4,461.6,437.6,447.8,396.8,402.8,389.2,348.0,348.2,311.6,312.8,333.0,309.0,327.2,338.0,351.0,365.6,438.2,440.4,476.0,519.6,527.4,1
2018-09-05,507.0,472.2,413.2,392.4,392.6,352.6,346.6,365.2,349.6,327.6,305.2,289.4,305.0,305.6,300.6,287.6,319.0,331.2,367.4,447.0,469.6,503.6,525.8,573.8,1
2018-09-06,513.4,460.2,448.8,435.6,399.0,388.0,367.4,391.0,369.4,351.2,330.2,332.2,351.2,340.8,328.4,318.2,329.0,361.8,375.6,467.4,473.2,476.6,558.8,555.6,1
2018-09-07,522.2,480.2,435.2,425.8,395.6,379.2,359.0,342.6,331.6,311.6,269.8,276.4,302.0,275.4,275.2,281.4,285.2,286.6,326.03,394.6,400.2,412.6,415.6,431.8,0
2018-09-08,414.0,390.8,358.4,357.8,356.8,322.8,307.6,305.4,298.6,331.4,324.2,311.6,317.2,333.6,290.2,266.6,279.4,283.2,306.0,330.8,343.2,362.8,369.4,383.8,0
2018-09-09,361.8,343.0,320.2,306.8,283.0,302.2,261.2,265.6,268.4,262.2,279.2,292.6,304.4166666666667,316.23333333333335,328.05,339.8666666666667,351.68333333333334,363.5,375.31666666666666,387.1333333333333,398.95,410.76666666666665,422.5833333333333,434.4,0
2018-09-10,398.0,370.2,316.0,316.8,300.4,278.8,260.2,262.8,271.2,249.6,230.4,222.6,230.8,225.2,239.6,229.8,238.0,239.0,315.0,355.0,364.0,383.0,429.0,419.4,0
2018-09-11,402.0,362.8,322.6,312.4,294.2,281.6,281.0,252.2,271.0,254.4,223.6,234.0,241.0,235.6,230.2,228.4,244.4,280.6,311.6,351.2,364.0,414.8,419.6,408.23,0
2018-09-12,418.0,356.0,337.2,314.6,297.4,279.6,266.2,283.4,279.4,246.6,235.4,211.2,242.8,257.0,252.2,262.2,245.4,278.2,338.4,357.4,370.6,418.2,485.0,457.0,0
2018-09-13,409.4,387.8,346.2,346.8,322.0,297.6,276.8,283.8,265.0,254.2,256.8,273.2,272.4,254.2,251.4,267.4,256.8,285.8,302.8,367.8,396.2,420.6,451.2,443.6,0
2018-09-14,412.6,385.0,356.2,331.8,330.4,317.4,278.2,284.0,291.6,276.4,273.4,273.0,274.4,280.6,267.0,262.2,294.2,309.0,344.0,397.2,420.2,432.6,454.4,426.4,0
2018-09-15,427.8,393.4,360.8,360.8,343.0,335.6,326.0,315.4,324.0,333.2,370.2,327.8,383.9,367.2,386.2,351.4,360.8,366.0,397.8,413.4,428.6,440.4,493.8,490.6,1
2018-09-16,463.6,438.4,388.6,392.0,368.6,349.6,320.0,330.6,327.8,307.4,342.2,355.2,380.6,398.6,416.0,422.0,426.8,436.6,444.2,488.6,544.8,599.2,623.6,597.0,1
2018-09-17,539.2,516.6,428.2,404.6,390.0,362.2,336.4,345.6,326.2,268.6,269.8,242.2,266.4,252.8,264.8,266.2,267.4,286.4,348.8,411.0,453.4,489.4,536.4,532.4,0
2018-09-18,478.4,432.6,391.0,360.4,335.2,319.0,300.8,338.4,314.4,259.6,280.2,260.2,323.2,329.0,291.0,274.0,297.0,326.8,368.6,450.6,501.6,495.0,561.6,559.4,0
2018-09-19,524.8,474.8,426.4,403.6,370.0,341.0,320.8,347.6,367.4,324.2,323.8,322.8,337.0,342.2,340.0,342.0,329.0,362.4,422.2,487.0,499.2,545.6,656.4,653.4,1
2018-09-20,581.6,500.2,457.2,429.0,398.4,385.4,373.6,361.2,372.8,342.4,304.2,320.4,335.2,359.4,321.2,301.2,333.4,357.2,400.4,466.2,480.8,558.8,617.8,614.4,1
2018-09-21,585.4,480.2,429.2,401.0,381.0,376.0,333.8,323.4,330.6,300.6,280.0,260.4,276.4,261.4,282.2,264.6,280.8,274.0,316.8,364.6,379.6,433.2,419.4,436.8,0
2018-09-22,433.0,375.2,348.2,331.0,316.0,330.2,294.4,294.2,279.6,285.8,317.8,310.8,321.6,330.8,335.2,315.4,291.8,303.4,347.2,364.0,373.4,375.6,398.6,380.6,0
2018-09-23,383.8,341.0,329.0,316.8,296.2,294.8,263.4,274.4,261.2,280.6,283.8,274.0,285.2,290.0,277.4,279.2,270.0,265.2,285.0,328.8,344.0,332.6,381.0,371.6,0
2018-09-24,359.2,337.2,319.4,306.4,283.6,278.2,253.0,260.4,258.6,262.8,268.2,279.4,298.6,298.0,287.8,289.4,271.4,279.4,306.0,335.4,356.2,345.8,369.0,363.0,0
2018-09-25,344.2,353.6,307.8,293.4,267.8,263.8,245.0,232.2,253.6,208.0,228.4,210.4,232.0,222.2,211.0,214.6,215.8,232.8,280.4,326.8,358.0,339.8,370.0,372.6,0
2018-09-26,353.6,306.2,270.4,270.2,250.4,244.2,219.8,224.2,247.8,233.0,213.2,208.4,229.8,228.2,220.0,228.0,227.6,244.6,319.2,320.8,351.6,338.8,367.4,338.8,2
2018-09-27,328.0,290.0,257.4,259.8,255.0,242.8,220.6,248.8,247.4,220.8,204.4,236.6,239.3,242.0,236.93333333333334,231.86666666666667,226.8,230.6,286.2,314.2,329.8,307.8,384.8,366.0,2
2018-09-28,305.2,291.6,262.2,254.8,240.0,246.6,220.2,230.4,223.4,214.6,226.6,229.6,237.0,245.4,218.0,225.2,233.6,244.6,258.8,300.0,323.4,317.4,330.0,327.73,2
2018-09-29,327.8,272.95,250.2,250.35,254.4,229.8,228.2,229.6,214.0,230.2,206.8,220.2,237.2,242.6,242.4,225.8,247.6,241.8,273.6,314.2,310.6,307.8,324.4,307.6,2
